ID,DUTName,Impedance,Temperature,Cycle,Status,TimeStamp,TimeTicks
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-2-Temp,S,0,320.734,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-3-Temp,F,0,129.094,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
1-1-Temp,G,0,62.559,0,,2023/9/19 下午 12:16:43,6.38307226033525E+17
